C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_255.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_255.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_255.jpg, -0.0181503, 0, 0, 2.929561
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_357.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_357.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_357.jpg, -0.3770058, 0, 0, 2.87959
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_458.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_458.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_458.jpg, -0.6806998, 0, 0, 2.822623
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_561.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_561.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_561.jpg, -0.3848473, 0, 0, 2.801373
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_664.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_664.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_664.jpg, -0.08221579, 0, 0, 2.775747
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_766.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_766.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_766.jpg, 0, 0, 0, 2.746246
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_868.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_868.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_868.jpg, 0, 0, 0, 2.718693
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_24_970.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_24_970.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_24_970.jpg, 0, 0.1063143, 0, 2.743052
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_072.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_072.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_072.jpg, 0, 0.4065205, 0, 3.046103
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_174.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_174.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_174.jpg, 0, 0.702113, 0, 3.755484
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_274.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_274.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_274.jpg, 0, 1, 0, 4.799644
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_377.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_377.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_377.jpg, 0, 1, 0, 6.187858
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_478.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_478.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_478.jpg, 0, 0.9110188, 0, 7.310549
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_580.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_580.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_580.jpg, 0, 0.6123574, 0, 8.129795
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_681.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_681.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_681.jpg, 0, 0.3088183, 0, 8.569487
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_783.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_783.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_783.jpg, -0.2941794, 0.004691184, 0, 8.620652
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_883.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_883.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_883.jpg, -0.586359, 0, 0, 8.458724
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_25_985.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_25_985.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_25_985.jpg, -0.8852201, 0, 0, 8.251131
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_087.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_087.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_087.jpg, -0.6152962, 0, 0, 8.167357
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_189.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_189.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_189.jpg, -0.3216217, 0, 0, 8.109161
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_291.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_291.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_291.jpg, -0.01376169, 0, 0, 8.019361
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_393.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_393.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_393.jpg, 0, 0, 0, 7.934054
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_495.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_495.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_495.jpg, 0, 0.0691752, 0, 7.868486
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_596.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_596.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_596.jpg, 0, 0.3721332, 0, 8.148438
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_698.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_698.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_698.jpg, 0, 0.7287509, 0, 8.902361
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_800.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_800.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_800.jpg, 0, 1, 0, 9.911621
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_26_900.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_26_900.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_26_900.jpg, -0.0187767, 0.8884364, 0, 10.98959
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_003.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_003.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_003.jpg, -0.3169686, 0.5902445, 0, 11.90409
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_105.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_105.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_105.jpg, -0.6227769, 0.2844363, 0, 11.83205
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_205.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_205.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_205.jpg, -0.9227077, 0, 0, 11.89703
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_306.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_306.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_306.jpg, -0.9402664, 0, 0, 11.47508
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_407.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_407.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_407.jpg, -0.6351064, 0, 0, 11.43088
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_511.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_511.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_511.jpg, -0.3337368, 0, 0, 11.34906
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_614.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_614.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_614.jpg, -0.03206223, 0, 0, 11.18064
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_717.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_717.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_717.jpg, 0, 0, 0, 11.13433
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_817.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_817.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_817.jpg, 0, 0, 0, 11.02309
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_27_920.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_27_920.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_27_920.jpg, 0, 0, 0, 10.91245
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_023.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_023.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_023.jpg, 0, 0, 0, 10.80279
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_123.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_123.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_123.jpg, 0, 0, 0, 10.69417
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_227.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_227.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_227.jpg, 0, 0, 0, 10.58684
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_330.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_330.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_330.jpg, 0, 0.1542699, 0, 10.53538
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_431.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_431.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_431.jpg, 0, 0.4497647, 0, 10.83436
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_534.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_534.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_534.jpg, 0, 0.7475852, 0, 11.38793
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_634.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_634.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_634.jpg, 0, 1, 0, 12.37349
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_734.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_734.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_734.jpg, 0, 1, 0, 13.32794
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_837.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_837.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_837.jpg, 0, 1, 0, 14.89353
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_28_939.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_28_939.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_28_939.jpg, 0, 1, 0, 15.85412
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_29_040.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_29_040.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_29_040.jpg, 0, 1, 0, 17.05179
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_29_143.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_29_143.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_29_143.jpg, 0, 1, 0, 17.93114
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_29_246.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_29_246.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_29_246.jpg, 0, 1, 0, 19.11569
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_29_346.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_29_346.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_29_346.jpg, 0, 1, 0, 20.00892
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_29_447.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_29_447.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_29_447.jpg, 0, 1, 0, 21.11146
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_29_551.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_29_551.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_29_551.jpg, 0, 1, 0, 22.04961
C:\Users\Asus\Downloads\data\IMG\center_2021_01_16_09_28_29_653.jpg, C:\Users\Asus\Downloads\data\IMG\left_2021_01_16_09_28_29_653.jpg, C:\Users\Asus\Downloads\data\IMG\right_2021_01_16_09_28_29_653.jpg, 0, 0.7421311, 0, 22.91758
